store_id,city,region,cluster,cluster_persona,lacking_sku,category,brand,sku_segment,price,margin_pct,current_revenue,cluster_avg_revenue,gap_percentage,potential_revenue_gain,severity,recommended_action,reason
S0010,Bangalore,South,E,Industrial Areas,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,16569.05,1077.65,1437.51,-15491.4,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1437.5% below average
S0082,Lucknow,North,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,16537.5,1038.96,1491.73,-15498.54,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1491.7% below average
S0088,Mumbai,West,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,16537.5,1038.96,1491.73,-15498.54,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1491.7% below average
S0088,Mumbai,West,E,Industrial Areas,SKU00327,Beverages,Hell Energy,Premium,195.0,45,16770.0,1263.7,1227.06,-15506.3,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1227.1% below average
S0014,Delhi,North,E,Industrial Areas,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,16660.0,1094.31,1422.42,-15565.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1422.4% below average
S0104,Ahmedabad,West,E,Industrial Areas,SKU00307,Beverages,Perrier,Premium,175.0,40,16800.0,1164.8,1342.31,-15635.2,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1342.3% below average
S0094,Ahmedabad,West,E,Industrial Areas,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,17000.0,1308.35,1199.34,-15691.65,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1199.3% below average
S0075,Pune,West,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,16852.5,1038.96,1522.05,-15813.54,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1522.0% below average
S0107,Chennai,South,E,Industrial Areas,SKU00319,Beverages,Monster Energy,Premium,173.25,45,16978.5,1109.03,1430.93,-15869.47,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1430.9% below average
S0090,Mumbai,West,E,Industrial Areas,SKU00327,Beverages,Hell Energy,Premium,195.0,45,17550.0,1263.7,1288.78,-16286.3,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1288.8% below average
S0038,Kolkata,East,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,17360.0,1019.99,1601.97,-16340.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1602.0% below average
S0070,Kolkata,East,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,17515.0,1019.99,1617.17,-16495.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1617.2% below average
S0104,Ahmedabad,West,E,Industrial Areas,SKU00311,Beverages,Fiji Water,Premium,200.0,40,17800.0,1304.23,1264.79,-16495.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1264.8% below average
S0070,Kolkata,East,E,Industrial Areas,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,17712.5,1055.6,1577.96,-16656.9,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1578.0% below average
S0101,Bhubaneswar,East,E,Industrial Areas,SKU00323,Beverages,Rockstar,Premium,195.0,45,17940.0,1263.82,1319.5,-16676.18,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1319.5% below average
S0067,Bhubaneswar,East,E,Industrial Areas,SKU00325,Beverages,Burn,Premium,195.0,45,18135.0,1279.28,1317.6,-16855.72,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1317.6% below average
S0090,Mumbai,West,E,Industrial Areas,SKU00318,Beverages,Red Bull,Premium,175.0,45,18025.0,1166.74,1444.91,-16858.26,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1444.9% below average
S0010,Bangalore,South,E,Industrial Areas,SKU00307,Beverages,Perrier,Premium,175.0,40,18200.0,1164.8,1462.5,-17035.2,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1462.5% below average
S0113,Chennai,South,E,Industrial Areas,SKU00321,Beverages,Monster Energy,Premium,202.95,45,18671.4,1325.44,1308.7,-17345.96,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1308.7% below average
S0056,Pune,West,E,Industrial Areas,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,18550.0,1144.41,1520.93,-17405.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1520.9% below average
S0002,Chennai,South,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,18445.0,1019.99,1708.34,-17425.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1708.3% below average
S0070,Kolkata,East,E,Industrial Areas,SKU00303,Beverages,Evian,Premium,180.0,40,18720.0,1192.29,1470.09,-17527.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1470.1% below average
S0092,Bhubaneswar,East,E,Industrial Areas,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,18700.0,1094.31,1608.84,-17605.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1608.8% below average
S0001,Kolkata,East,E,Industrial Areas,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,18850.0,1055.6,1685.72,-17794.4,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1685.7% below average
S0056,Pune,West,E,Industrial Areas,SKU00318,Beverages,Red Bull,Premium,175.0,45,19075.0,1166.74,1534.9,-17908.26,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1534.9% below average
S0078,Mumbai,West,E,Industrial Areas,SKU00307,Beverages,Perrier,Premium,175.0,40,19075.0,1164.8,1537.62,-17910.2,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1537.6% below average
S0078,Mumbai,West,E,Industrial Areas,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,19040.0,1094.31,1639.91,-17945.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1639.9% below average
S0088,Mumbai,West,E,Industrial Areas,SKU00307,Beverages,Perrier,Premium,175.0,40,19250.0,1164.8,1552.65,-18085.2,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1552.6% below average
S0101,Bhubaneswar,East,E,Industrial Areas,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,19400.0,1308.35,1382.78,-18091.65,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1382.8% below average
S0018,Patna,East,E,Industrial Areas,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,19250.0,1144.41,1582.09,-18105.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1582.1% below average
S0002,Chennai,South,E,Industrial Areas,SKU00313,Beverages,Voss,Premium,187.5,40,19500.0,1208.04,1514.19,-18291.96,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1514.2% below average
S0078,Mumbai,West,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,19375.0,1019.99,1799.52,-18355.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1799.5% below average
S0092,Bhubaneswar,East,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,19488.3,1127.72,1628.11,-18360.58,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1628.1% below average
S0106,Chennai,South,E,Industrial Areas,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,19500.0,1055.6,1747.3,-18444.4,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1747.3% below average
S0075,Pune,West,E,Industrial Areas,SKU00320,Beverages,Monster Energy,Premium,195.0,45,19890.0,1285.22,1447.6,-18604.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1447.6% below average
S0075,Pune,West,E,Industrial Areas,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,19686.0,1077.65,1726.75,-18608.35,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1726.7% below average
S0107,Chennai,South,E,Industrial Areas,SKU00322,Beverages,Rockstar,Premium,173.25,45,19750.5,1134.61,1640.74,-18615.89,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1640.7% below average
S0101,Bhubaneswar,East,E,Industrial Areas,SKU00350,Beverages,Naked Juice,Premium,254.0,40,20320.0,1680.86,1108.91,-18639.14,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1108.9% below average
S0113,Chennai,South,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,19840.0,1019.99,1845.11,-18820.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1845.1% below average
S0001,Kolkata,East,E,Industrial Areas,SKU00322,Beverages,Rockstar,Premium,173.25,45,20097.0,1134.61,1671.28,-18962.39,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1671.3% below average
S0025,Mumbai,West,E,Industrial Areas,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,20125.0,1144.41,1658.55,-18980.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1658.6% below average
S0070,Kolkata,East,E,Industrial Areas,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,20125.0,1144.41,1658.55,-18980.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1658.6% below average
S0082,Lucknow,North,E,Industrial Areas,SKU00314,Beverages,Voss,Premium,230.0,40,20470.0,1445.01,1316.6,-19024.99,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1316.6% below average
S0082,Lucknow,North,E,Industrial Areas,SKU00313,Beverages,Voss,Premium,187.5,40,20250.0,1208.04,1576.27,-19041.96,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1576.3% below average
S0010,Bangalore,South,E,Industrial Areas,SKU00311,Beverages,Fiji Water,Premium,200.0,40,20400.0,1304.23,1464.14,-19095.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1464.1% below average
S0075,Pune,West,E,Industrial Areas,SKU00312,Beverages,Fiji Water,Premium,250.0,40,20750.0,1629.67,1173.26,-19120.33,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1173.3% below average
S0092,Bhubaneswar,East,E,Industrial Areas,SKU00307,Beverages,Perrier,Premium,175.0,40,20300.0,1164.8,1642.79,-19135.2,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1642.8% below average
S0014,Delhi,North,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,20317.5,1038.96,1855.55,-19278.54,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1855.6% below average
S0112,Delhi,North,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,20317.5,1038.96,1855.55,-19278.54,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1855.6% below average
S0090,Mumbai,West,E,Industrial Areas,SKU00322,Beverages,Rockstar,Premium,173.25,45,20443.5,1134.61,1701.82,-19308.89,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1701.8% below average
S0029,Pune,West,E,Industrial Areas,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,20475.0,1144.41,1689.13,-19330.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1689.1% below average
S0010,Bangalore,South,E,Industrial Areas,SKU00320,Beverages,Monster Energy,Premium,195.0,45,20670.0,1285.22,1508.29,-19384.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1508.3% below average
S0090,Mumbai,West,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,20514.0,1127.72,1719.07,-19386.28,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1719.1% below average
S0112,Delhi,North,E,Industrial Areas,SKU00303,Beverages,Evian,Premium,180.0,40,20700.0,1192.29,1636.16,-19507.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1636.2% below average
S0108,Lucknow,North,E,Industrial Areas,SKU00307,Beverages,Perrier,Premium,175.0,40,20825.0,1164.8,1687.86,-19660.2,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1687.9% below average
S0059,Chandigarh,North,E,Industrial Areas,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,20825.0,1144.41,1719.72,-19680.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1719.7% below average
S0025,Mumbai,West,E,Industrial Areas,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,20834.35,1077.65,1833.31,-19756.7,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1833.3% below average
S0094,Ahmedabad,West,E,Industrial Areas,SKU00320,Beverages,Monster Energy,Premium,195.0,45,21060.0,1285.22,1538.63,-19774.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1538.6% below average
S0107,Chennai,South,E,Industrial Areas,SKU00313,Beverages,Voss,Premium,187.5,40,21000.0,1208.04,1638.36,-19791.96,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1638.4% below average
S0001,Kolkata,East,E,Industrial Areas,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,20910.0,1094.31,1810.79,-19815.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1810.8% below average
S0099,Bhubaneswar,East,E,Industrial Areas,SKU00307,Beverages,Perrier,Premium,175.0,40,21000.0,1164.8,1702.89,-19835.2,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1702.9% below average
S0101,Bhubaneswar,East,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,20925.0,1019.99,1951.48,-19905.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1951.5% below average
S0067,Bhubaneswar,East,E,Industrial Areas,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,20998.4,1077.65,1848.53,-19920.75,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1848.5% below average
S0094,Ahmedabad,West,E,Industrial Areas,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,21080.0,1094.31,1826.33,-19985.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1826.3% below average
S0082,Lucknow,North,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,21080.0,1019.99,1966.68,-20060.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1966.7% below average
S0002,Chennai,South,E,Industrial Areas,SKU00322,Beverages,Rockstar,Premium,173.25,45,21309.75,1134.61,1778.16,-20175.14,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1778.2% below average
S0082,Lucknow,North,E,Industrial Areas,SKU00323,Beverages,Rockstar,Premium,195.0,45,21450.0,1263.82,1597.23,-20186.18,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1597.2% below average
S0021,Hyderabad,South,E,Industrial Areas,SKU00318,Beverages,Red Bull,Premium,175.0,45,21525.0,1166.74,1744.89,-20358.26,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1744.9% below average
S0020,Kolkata,East,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,21420.0,1038.96,1961.67,-20381.04,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1961.7% below average
S0107,Chennai,South,E,Industrial Areas,SKU00327,Beverages,Hell Energy,Premium,195.0,45,21645.0,1263.7,1612.83,-20381.3,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1612.8% below average
S0038,Kolkata,East,E,Industrial Areas,SKU00303,Beverages,Evian,Premium,180.0,40,21600.0,1192.29,1711.64,-20407.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1711.6% below average
S0059,Chandigarh,North,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,21539.7,1127.72,1810.02,-20411.98,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1810.0% below average
S0019,Lucknow,North,E,Industrial Areas,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,21654.6,1077.65,1909.42,-20576.95,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1909.4% below average
S0108,Lucknow,North,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,21735.0,1038.96,1991.99,-20696.04,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1992.0% below average
S0025,Mumbai,West,E,Industrial Areas,SKU00319,Beverages,Monster Energy,Premium,173.25,45,21829.5,1109.03,1868.34,-20720.47,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1868.3% below average
S0099,Bhubaneswar,East,E,Industrial Areas,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,21818.65,1077.65,1924.65,-20741.0,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1924.6% below average
S0014,Delhi,North,E,Industrial Areas,SKU00320,Beverages,Monster Energy,Premium,195.0,45,22035.0,1285.22,1614.5,-20749.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1614.5% below average
S0019,Lucknow,North,E,Industrial Areas,SKU00304,Beverages,Evian,Premium,230.0,40,22310.0,1498.88,1388.45,-20811.12,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1388.4% below average
S0025,Mumbai,West,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,21855.0,1019.99,2042.66,-20835.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2042.7% below average
S0108,Lucknow,North,E,Industrial Areas,SKU00314,Beverages,Voss,Premium,230.0,40,22310.0,1445.01,1443.93,-20864.99,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1443.9% below average
S0035,Pune,West,E,Industrial Areas,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,22200.0,1308.35,1596.79,-20891.65,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1596.8% below average
S0020,Kolkata,East,E,Industrial Areas,SKU00320,Beverages,Monster Energy,Premium,195.0,45,22230.0,1285.22,1629.67,-20944.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1629.7% below average
S0107,Chennai,South,E,Industrial Areas,SKU00323,Beverages,Rockstar,Premium,195.0,45,22230.0,1263.82,1658.95,-20966.18,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1658.9% below average
S0115,Bhubaneswar,East,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,22010.0,1019.99,2057.86,-20990.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2057.9% below average
S0112,Delhi,North,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,22223.5,1127.72,1870.65,-21095.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1870.7% below average
S0025,Mumbai,West,E,Industrial Areas,SKU00323,Beverages,Rockstar,Premium,195.0,45,22620.0,1263.82,1689.81,-21356.18,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1689.8% below average
S0113,Chennai,South,E,Industrial Areas,SKU00327,Beverages,Hell Energy,Premium,195.0,45,22620.0,1263.7,1689.99,-21356.3,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1690.0% below average
S0092,Bhubaneswar,East,E,Industrial Areas,SKU00312,Beverages,Fiji Water,Premium,250.0,40,23000.0,1629.67,1311.32,-21370.33,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1311.3% below average
S0088,Mumbai,West,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,22475.0,1019.99,2103.44,-21455.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2103.4% below average
S0020,Kolkata,East,E,Industrial Areas,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,22610.0,1094.31,1966.14,-21515.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1966.1% below average
S0059,Chandigarh,North,E,Industrial Areas,SKU00325,Beverages,Burn,Premium,195.0,45,22815.0,1279.28,1683.43,-21535.72,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1683.4% below average
S0029,Pune,West,E,Industrial Areas,SKU00322,Beverages,Rockstar,Premium,173.25,45,22695.75,1134.61,1900.32,-21561.14,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1900.3% below average
S0038,Kolkata,East,E,Industrial Areas,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,22638.9,1077.65,2000.76,-21561.25,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2000.8% below average
S0019,Lucknow,North,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,22736.35,1127.72,1916.13,-21608.63,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1916.1% below average
S0070,Kolkata,East,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,22736.35,1127.72,1916.13,-21608.63,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1916.1% below average
S0056,Pune,West,E,Industrial Areas,SKU00320,Beverages,Monster Energy,Premium,195.0,45,23010.0,1285.22,1690.36,-21724.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1690.4% below average
S0021,Hyderabad,South,E,Industrial Areas,SKU00303,Beverages,Evian,Premium,180.0,40,23040.0,1192.29,1832.42,-21847.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1832.4% below average
S0056,Pune,West,E,Industrial Areas,SKU00307,Beverages,Perrier,Premium,175.0,40,23100.0,1164.8,1883.18,-21935.2,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1883.2% below average
S0035,Pune,West,E,Industrial Areas,SKU00350,Beverages,Naked Juice,Premium,254.0,40,23622.0,1680.86,1305.36,-21941.14,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1305.4% below average
S0002,Chennai,South,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,22995.0,1038.96,2113.26,-21956.04,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2113.3% below average
S0115,Bhubaneswar,East,E,Industrial Areas,SKU00311,Beverages,Fiji Water,Premium,200.0,40,23400.0,1304.23,1694.16,-22095.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1694.2% below average
S0018,Patna,East,E,Industrial Areas,SKU00319,Beverages,Monster Energy,Premium,173.25,45,23215.5,1109.03,1993.31,-22106.47,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1993.3% below average
S0018,Patna,East,E,Industrial Areas,SKU00327,Beverages,Hell Energy,Premium,195.0,45,23400.0,1263.7,1751.71,-22136.3,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1751.7% below average
S0094,Ahmedabad,West,E,Industrial Areas,SKU00327,Beverages,Hell Energy,Premium,195.0,45,23400.0,1263.7,1751.71,-22136.3,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1751.7% below average
S0002,Chennai,South,E,Industrial Areas,SKU00321,Beverages,Monster Energy,Premium,202.95,45,23542.2,1325.44,1676.19,-22216.76,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1676.2% below average
S0019,Lucknow,North,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,23310.0,1038.96,2143.58,-22271.04,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2143.6% below average
S0035,Pune,West,E,Industrial Areas,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,23450.0,1144.41,1949.09,-22305.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1949.1% below average
S0035,Pune,West,E,Industrial Areas,SKU00345,Beverages,Real Activ,Premium,210.0,40,23730.0,1351.79,1655.44,-22378.21,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1655.4% below average
S0113,Chennai,South,E,Industrial Areas,SKU00313,Beverages,Voss,Premium,187.5,40,23625.0,1208.04,1855.65,-22416.96,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1855.7% below average
S0067,Bhubaneswar,East,E,Industrial Areas,SKU00304,Beverages,Evian,Premium,230.0,40,23920.0,1498.88,1495.86,-22421.12,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1495.9% below average
S0088,Mumbai,West,E,Industrial Areas,SKU00322,Beverages,Rockstar,Premium,173.25,45,23562.0,1134.61,1976.67,-22427.39,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1976.7% below average
