store_id,city,region,cluster,cluster_persona,lacking_sku,category,brand,sku_segment,price,margin_pct,current_revenue,cluster_avg_revenue,gap_percentage,potential_revenue_gain,severity,recommended_action,reason
S0060,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,18537.65,1073.57,1626.73,-17464.08,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1626.7% below average
S0069,Chandigarh,North,B,Residential + Medium Footfall,SKU00327,Beverages,Hell Energy,Premium,195.0,45,18720.0,1250.38,1397.15,-17469.62,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1397.1% below average
S0063,Mumbai,West,B,Residential + Medium Footfall,SKU00317,Beverages,Red Bull,Premium,170.95,45,18633.55,1118.76,1565.55,-17514.79,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1565.6% below average
S0081,Chennai,South,B,Residential + Medium Footfall,SKU00326,Beverages,Hell Energy,Premium,157.5,45,18585.0,1003.64,1751.75,-17581.36,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1751.8% below average
S0034,Mumbai,West,B,Residential + Medium Footfall,SKU00320,Beverages,Monster Energy,Premium,195.0,45,19305.0,1211.05,1494.07,-18093.95,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1494.1% below average
S0089,Chennai,South,B,Residential + Medium Footfall,SKU00311,Beverages,Fiji Water,Premium,200.0,40,19400.0,1249.17,1453.03,-18150.83,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1453.0% below average
S0044,Mumbai,West,B,Residential + Medium Footfall,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,19425.0,1153.31,1584.28,-18271.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1584.3% below average
S0089,Chennai,South,B,Residential + Medium Footfall,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,19357.9,1073.57,1703.14,-18284.33,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1703.1% below average
S0093,Patna,East,B,Residential + Medium Footfall,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,19380.0,1094.95,1669.95,-18285.05,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1669.9% below average
S0103,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00307,Beverages,Perrier,Premium,175.0,40,19600.0,1160.23,1589.32,-18439.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1589.3% below average
S0039,Lucknow,North,B,Residential + Medium Footfall,SKU00317,Beverages,Red Bull,Premium,170.95,45,19659.25,1118.76,1657.23,-18540.49,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1657.2% below average
S0081,Chennai,South,B,Residential + Medium Footfall,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,19720.0,1094.95,1701.0,-18625.05,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1701.0% below average
S0073,Lucknow,North,B,Residential + Medium Footfall,SKU00316,Beverages,Red Bull,Premium,153.25,45,19769.25,956.52,1966.8,-18812.73,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1966.8% below average
S0089,Chennai,South,B,Residential + Medium Footfall,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,20200.0,1336.4,1411.53,-18863.6,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1411.5% below average
S0073,Lucknow,North,B,Residential + Medium Footfall,SKU00326,Beverages,Hell Energy,Premium,157.5,45,20002.5,1003.64,1892.99,-18998.86,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1893.0% below average
S0039,Lucknow,North,B,Residential + Medium Footfall,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,20150.0,1061.41,1798.42,-19088.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1798.4% below average
S0044,Mumbai,West,B,Residential + Medium Footfall,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,20150.0,1061.41,1798.42,-19088.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1798.4% below average
S0034,Mumbai,West,B,Residential + Medium Footfall,SKU00318,Beverages,Red Bull,Premium,175.0,45,20650.0,1198.32,1623.25,-19451.68,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1623.3% below average
S0048,Kolkata,East,B,Residential + Medium Footfall,SKU00320,Beverages,Monster Energy,Premium,195.0,45,20865.0,1211.05,1622.88,-19653.95,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1622.9% below average
S0039,Lucknow,North,B,Residential + Medium Footfall,SKU00348,Beverages,Minute Maid Pulpy,Premium,248.0,40,21328.0,1636.52,1203.25,-19691.48,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1203.2% below average
S0017,Kolkata,East,B,Residential + Medium Footfall,SKU00311,Beverages,Fiji Water,Premium,200.0,40,21000.0,1249.17,1581.11,-19750.83,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1581.1% below average
S0037,Delhi,North,B,Residential + Medium Footfall,SKU00317,Beverages,Red Bull,Premium,170.95,45,21026.85,1118.76,1779.48,-19908.09,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1779.5% below average
S0044,Mumbai,West,B,Residential + Medium Footfall,SKU00326,Beverages,Hell Energy,Premium,157.5,45,20947.5,1003.64,1987.15,-19943.86,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1987.1% below average
S0034,Mumbai,West,B,Residential + Medium Footfall,SKU00326,Beverages,Hell Energy,Premium,157.5,45,21105.0,1003.64,2002.84,-20101.36,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2002.8% below average
S0102,Lucknow,North,B,Residential + Medium Footfall,SKU00302,Beverages,Evian,Premium,155.0,40,21235.0,1021.04,1979.75,-20213.96,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1979.8% below average
S0063,Mumbai,West,B,Residential + Medium Footfall,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,21590.0,1094.95,1871.79,-20495.05,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1871.8% below average
S0043,Chandigarh,North,B,Residential + Medium Footfall,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,21760.0,1094.95,1887.31,-20665.05,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1887.3% below average
S0093,Patna,East,B,Residential + Medium Footfall,SKU00319,Beverages,Monster Energy,Premium,173.25,45,21829.5,1156.63,1787.34,-20672.87,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1787.3% below average
S0048,Kolkata,East,B,Residential + Medium Footfall,SKU00307,Beverages,Perrier,Premium,175.0,40,22050.0,1160.23,1800.48,-20889.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1800.5% below average
S0093,Patna,East,B,Residential + Medium Footfall,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,21982.7,1073.57,1947.63,-20909.13,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1947.6% below average
S0060,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,22400.0,1336.4,1576.15,-21063.6,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1576.1% below average
S0039,Lucknow,North,B,Residential + Medium Footfall,SKU00327,Beverages,Hell Energy,Premium,195.0,45,22425.0,1250.38,1693.46,-21174.62,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1693.5% below average
S0081,Chennai,South,B,Residential + Medium Footfall,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,22262.5,1061.41,1997.45,-21201.09,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1997.5% below average
S0060,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00323,Beverages,Rockstar,Premium,195.0,45,22815.0,1261.54,1708.5,-21553.46,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1708.5% below average
S0071,Chennai,South,B,Residential + Medium Footfall,SKU00307,Beverages,Perrier,Premium,175.0,40,22750.0,1160.23,1860.82,-21589.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1860.8% below average
S0032,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00320,Beverages,Monster Energy,Premium,195.0,45,22815.0,1211.05,1783.9,-21603.95,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1783.9% below average
S0043,Chandigarh,North,B,Residential + Medium Footfall,SKU00313,Beverages,Voss,Premium,187.5,40,22875.0,1221.1,1773.31,-21653.9,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1773.3% below average
S0063,Mumbai,West,B,Residential + Medium Footfall,SKU00303,Beverages,Evian,Premium,180.0,40,22860.0,1204.4,1798.04,-21655.6,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1798.0% below average
S0043,Chandigarh,North,B,Residential + Medium Footfall,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,22802.95,1073.57,2024.04,-21729.38,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2024.0% below average
S0047,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00320,Beverages,Monster Energy,Premium,195.0,45,23010.0,1211.05,1800.0,-21798.95,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1800.0% below average
S0037,Delhi,North,B,Residential + Medium Footfall,SKU00326,Beverages,Hell Energy,Premium,157.5,45,22837.5,1003.64,2175.46,-21833.86,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2175.5% below average
S0071,Chennai,South,B,Residential + Medium Footfall,SKU00313,Beverages,Voss,Premium,187.5,40,23062.5,1221.1,1788.66,-21841.4,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1788.7% below average
S0043,Chandigarh,North,B,Residential + Medium Footfall,SKU00320,Beverages,Monster Energy,Premium,195.0,45,23205.0,1211.05,1816.1,-21993.95,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1816.1% below average
S0063,Mumbai,West,B,Residential + Medium Footfall,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,23075.0,1061.41,2074.0,-22013.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2074.0% below average
S0073,Lucknow,North,B,Residential + Medium Footfall,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,23400.0,1336.4,1650.97,-22063.6,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1651.0% below average
S0048,Kolkata,East,B,Residential + Medium Footfall,SKU00325,Beverages,Burn,Premium,195.0,45,23400.0,1335.48,1652.18,-22064.52,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1652.2% below average
S0081,Chennai,South,B,Residential + Medium Footfall,SKU00318,Beverages,Red Bull,Premium,175.0,45,23275.0,1198.32,1842.31,-22076.68,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1842.3% below average
S0071,Chennai,South,B,Residential + Medium Footfall,SKU00317,Beverages,Red Bull,Premium,170.95,45,23420.15,1118.76,1993.4,-22301.39,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1993.4% below average
S0044,Mumbai,West,B,Residential + Medium Footfall,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,23460.0,1094.95,2042.57,-22365.05,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2042.6% below average
S0062,Pune,West,B,Residential + Medium Footfall,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,23800.0,1336.4,1680.91,-22463.6,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1680.9% below average
S0080,Lucknow,North,B,Residential + Medium Footfall,SKU00316,Beverages,Red Bull,Premium,153.25,45,23447.25,956.52,2351.32,-22490.73,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2351.3% below average
S0069,Chandigarh,North,B,Residential + Medium Footfall,SKU00302,Beverages,Evian,Premium,155.0,40,23560.0,1021.04,2207.46,-22538.96,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2207.5% below average
S0032,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,23623.2,1073.57,2100.44,-22549.63,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2100.4% below average
S0062,Pune,West,B,Residential + Medium Footfall,SKU00314,Beverages,Voss,Premium,230.0,40,24150.0,1489.66,1521.18,-22660.34,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1521.2% below average
S0062,Pune,West,B,Residential + Medium Footfall,SKU00318,Beverages,Red Bull,Premium,175.0,45,23975.0,1198.32,1900.73,-22776.68,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1900.7% below average
S0039,Lucknow,North,B,Residential + Medium Footfall,SKU00321,Beverages,Monster Energy,Premium,202.95,45,24151.05,1330.33,1715.42,-22820.72,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1715.4% below average
S0102,Lucknow,North,B,Residential + Medium Footfall,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,24200.0,1336.4,1710.84,-22863.6,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1710.8% below average
S0069,Chandigarh,North,B,Residential + Medium Footfall,SKU00317,Beverages,Red Bull,Premium,170.95,45,24103.95,1118.76,2054.52,-22985.19,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2054.5% below average
S0102,Lucknow,North,B,Residential + Medium Footfall,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,24050.0,1061.41,2165.86,-22988.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2165.9% below average
S0032,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00325,Beverages,Burn,Premium,195.0,45,24375.0,1335.48,1725.19,-23039.52,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1725.2% below average
S0034,Mumbai,West,B,Residential + Medium Footfall,SKU00316,Beverages,Red Bull,Premium,153.25,45,24060.25,956.52,2415.41,-23103.73,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2415.4% below average
S0080,Lucknow,North,B,Residential + Medium Footfall,SKU00318,Beverages,Red Bull,Premium,175.0,45,24325.0,1198.32,1929.93,-23126.68,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1929.9% below average
S0034,Mumbai,West,B,Residential + Medium Footfall,SKU00313,Beverages,Voss,Premium,187.5,40,24375.0,1221.1,1896.15,-23153.9,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1896.1% below average
S0073,Lucknow,North,B,Residential + Medium Footfall,SKU00327,Beverages,Hell Energy,Premium,195.0,45,24570.0,1250.38,1865.01,-23319.62,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1865.0% below average
S0062,Pune,West,B,Residential + Medium Footfall,SKU00321,Beverages,Monster Energy,Premium,202.95,45,24759.9,1330.33,1761.18,-23429.57,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1761.2% below average
S0055,Lucknow,North,B,Residential + Medium Footfall,SKU00343,Beverages,Tropicana Premium,Premium,260.0,40,25220.0,1701.38,1382.33,-23518.62,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1382.3% below average
S0102,Lucknow,North,B,Residential + Medium Footfall,SKU00313,Beverages,Voss,Premium,187.5,40,24750.0,1221.1,1926.86,-23528.9,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1926.9% below average
S0017,Kolkata,East,B,Residential + Medium Footfall,SKU00319,Beverages,Monster Energy,Premium,173.25,45,24774.75,1156.63,2041.98,-23618.12,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2042.0% below average
S0080,Lucknow,North,B,Residential + Medium Footfall,SKU00307,Beverages,Perrier,Premium,175.0,40,24850.0,1160.23,2041.81,-23689.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2041.8% below average
S0080,Lucknow,North,B,Residential + Medium Footfall,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,24820.0,1094.95,2166.78,-23725.05,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2166.8% below average
S0071,Chennai,South,B,Residential + Medium Footfall,SKU00311,Beverages,Fiji Water,Premium,200.0,40,25000.0,1249.17,1901.32,-23750.83,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1901.3% below average
S0071,Chennai,South,B,Residential + Medium Footfall,SKU00314,Beverages,Voss,Premium,230.0,40,25300.0,1489.66,1598.38,-23810.34,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1598.4% below average
S0062,Pune,West,B,Residential + Medium Footfall,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,25099.65,1073.57,2237.97,-24026.08,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2238.0% below average
S0081,Chennai,South,B,Residential + Medium Footfall,SKU00317,Beverages,Red Bull,Premium,170.95,45,25300.6,1118.76,2161.48,-24181.84,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2161.5% below average
S0060,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00302,Beverages,Evian,Premium,155.0,40,25420.0,1021.04,2389.63,-24398.96,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2389.6% below average
S0060,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00319,Beverages,Monster Energy,Premium,173.25,45,25641.0,1156.63,2116.88,-24484.37,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2116.9% below average
S0047,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00307,Beverages,Perrier,Premium,175.0,40,25725.0,1160.23,2117.23,-24564.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2117.2% below average
S0069,Chandigarh,North,B,Residential + Medium Footfall,SKU00307,Beverages,Perrier,Premium,175.0,40,25725.0,1160.23,2117.23,-24564.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2117.2% below average
S0055,Lucknow,North,B,Residential + Medium Footfall,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,25670.0,1094.95,2244.41,-24575.05,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2244.4% below average
S0055,Lucknow,North,B,Residential + Medium Footfall,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,25837.5,1061.41,2334.27,-24776.09,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2334.3% below average
S0047,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00319,Beverages,Monster Energy,Premium,173.25,45,25987.5,1156.63,2146.84,-24830.87,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2146.8% below average
S0017,Kolkata,East,B,Residential + Medium Footfall,SKU00317,Beverages,Red Bull,Premium,170.95,45,25984.4,1118.76,2222.6,-24865.64,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2222.6% below average
S0103,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00317,Beverages,Red Bull,Premium,170.95,45,26326.3,1118.76,2253.16,-25207.54,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2253.2% below average
S0103,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,26350.0,1094.95,2306.51,-25255.05,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2306.5% below average
S0069,Chandigarh,North,B,Residential + Medium Footfall,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,26425.0,1153.31,2191.23,-25271.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2191.2% below average
S0103,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00350,Beverages,Naked Juice,Premium,254.0,40,26924.0,1646.92,1534.81,-25277.08,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1534.8% below average
S0080,Lucknow,North,B,Residential + Medium Footfall,SKU00319,Beverages,Monster Energy,Premium,173.25,45,26507.25,1156.63,2191.77,-25350.62,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2191.8% below average
S0055,Lucknow,North,B,Residential + Medium Footfall,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,26800.0,1336.4,1905.39,-25463.6,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 1905.4% below average
S0103,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00320,Beverages,Monster Energy,Premium,195.0,45,26910.0,1211.05,2122.03,-25698.95,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2122.0% below average
S0055,Lucknow,North,B,Residential + Medium Footfall,SKU00326,Beverages,Hell Energy,Premium,157.5,45,26775.0,1003.64,2567.78,-25771.36,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2567.8% below average
S0047,Bhubaneswar,East,B,Residential + Medium Footfall,SKU00302,Beverages,Evian,Premium,155.0,40,27125.0,1021.04,2556.62,-26103.96,GOOD,Performing well - maintain current stock,Key SKU for Cluster B - performing 2556.6% below average
