store_id,city,region,cluster,cluster_persona,lacking_sku,category,brand,sku_segment,price,margin_pct,current_revenue,cluster_avg_revenue,gap_percentage,potential_revenue_gain,severity,recommended_action,reason
S0012,Mumbai,West,C,Near Schools,SKU00350,Beverages,Naked Juice,Premium,254.0,40,22098.0,1700.01,1199.87,-20397.99,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1199.9% below average
S0012,Mumbai,West,C,Near Schools,SKU00345,Beverages,Real Activ,Premium,210.0,40,21840.0,1377.83,1485.1,-20462.17,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1485.1% below average
S0119,Chandigarh,North,C,Near Schools,SKU00343,Beverages,Tropicana Premium,Premium,260.0,40,22100.0,1616.95,1266.77,-20483.05,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1266.8% below average
S0012,Mumbai,West,C,Near Schools,SKU00326,Beverages,Hell Energy,Premium,157.5,45,21577.5,1036.17,1982.44,-20541.33,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1982.4% below average
S0100,Ahmedabad,West,C,Near Schools,SKU00309,Beverages,San Pellegrino,Premium,150.0,40,21750.0,978.29,2123.27,-20771.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2123.3% below average
S0051,Ahmedabad,West,C,Near Schools,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,22146.75,1109.37,1896.33,-21037.38,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1896.3% below average
S0064,Bhubaneswar,East,C,Near Schools,SKU00319,Beverages,Monster Energy,Premium,173.25,45,22176.0,1133.9,1855.73,-21042.1,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1855.7% below average
S0079,Pune,West,C,Near Schools,SKU00319,Beverages,Monster Energy,Premium,173.25,45,22176.0,1133.9,1855.73,-21042.1,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1855.7% below average
S0030,Bangalore,South,C,Near Schools,SKU00322,Beverages,Rockstar,Premium,173.25,45,22176.0,1110.74,1896.5,-21065.26,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1896.5% below average
S0091,Mumbai,West,C,Near Schools,SKU00322,Beverages,Rockstar,Premium,173.25,45,22176.0,1110.74,1896.5,-21065.26,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1896.5% below average
S0111,Patna,East,C,Near Schools,SKU00318,Beverages,Red Bull,Premium,175.0,45,22225.0,1134.62,1858.8,-21090.38,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1858.8% below average
S0003,Ahmedabad,West,C,Near Schools,SKU00317,Beverages,Red Bull,Premium,170.95,45,22394.45,1148.72,1849.51,-21245.73,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1849.5% below average
S0023,Pune,West,C,Near Schools,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,22474.85,1109.37,1925.91,-21365.48,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1925.9% below average
S0030,Bangalore,South,C,Near Schools,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,22425.0,1040.22,2055.8,-21384.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2055.8% below average
S0111,Patna,East,C,Near Schools,SKU00326,Beverages,Hell Energy,Premium,157.5,45,22522.5,1036.17,2073.64,-21486.33,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2073.6% below average
S0058,Chennai,South,C,Near Schools,SKU00320,Beverages,Monster Energy,Premium,195.0,45,22815.0,1267.29,1700.3,-21547.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1700.3% below average
S0091,Mumbai,West,C,Near Schools,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,22750.0,1181.86,1824.93,-21568.14,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1824.9% below average
S0064,Bhubaneswar,East,C,Near Schools,SKU00317,Beverages,Red Bull,Premium,170.95,45,22736.35,1148.72,1879.27,-21587.63,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1879.3% below average
S0012,Mumbai,West,C,Near Schools,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,22750.0,1040.22,2087.05,-21709.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2087.0% below average
S0119,Chandigarh,North,C,Near Schools,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,22912.5,1040.22,2102.67,-21872.28,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2102.7% below average
S0012,Mumbai,West,C,Near Schools,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,23131.05,1109.37,1985.06,-22021.68,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1985.1% below average
S0041,Pune,West,C,Near Schools,SKU00322,Beverages,Rockstar,Premium,173.25,45,23215.5,1110.74,1990.09,-22104.76,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1990.1% below average
S0049,Chennai,South,C,Near Schools,SKU00320,Beverages,Monster Energy,Premium,195.0,45,23400.0,1267.29,1746.47,-22132.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1746.5% below average
S0058,Chennai,South,C,Near Schools,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,23290.0,1077.86,2060.77,-22212.14,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2060.8% below average
S0041,Pune,West,C,Near Schools,SKU00318,Beverages,Red Bull,Premium,175.0,45,23450.0,1134.62,1966.76,-22315.38,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1966.8% below average
S0100,Ahmedabad,West,C,Near Schools,SKU00326,Beverages,Hell Energy,Premium,157.5,45,23467.5,1036.17,2164.84,-22431.33,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2164.8% below average
S0011,Hyderabad,South,C,Near Schools,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,23562.5,1040.22,2165.15,-22522.28,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2165.2% below average
S0065,Chandigarh,North,C,Near Schools,SKU00327,Beverages,Hell Energy,Premium,195.0,45,23790.0,1244.58,1811.48,-22545.42,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1811.5% below average
S0079,Pune,West,C,Near Schools,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,23787.25,1109.37,2044.21,-22677.88,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2044.2% below average
S0065,Chandigarh,North,C,Near Schools,SKU00326,Beverages,Hell Energy,Premium,157.5,45,23782.5,1036.17,2195.24,-22746.33,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2195.2% below average
S0064,Bhubaneswar,East,C,Near Schools,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,23887.5,1040.22,2196.4,-22847.28,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2196.4% below average
S0003,Ahmedabad,West,C,Near Schools,SKU00320,Beverages,Monster Energy,Premium,195.0,45,24180.0,1267.29,1808.01,-22912.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1808.0% below average
S0051,Ahmedabad,West,C,Near Schools,SKU00327,Beverages,Hell Energy,Premium,195.0,45,24180.0,1244.58,1842.82,-22935.42,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1842.8% below average
S0049,Chennai,South,C,Near Schools,SKU00319,Beverages,Monster Energy,Premium,173.25,45,24081.75,1133.9,2023.8,-22947.85,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2023.8% below average
S0065,Chandigarh,North,C,Near Schools,SKU00325,Beverages,Burn,Premium,195.0,45,24375.0,1322.03,1743.75,-23052.97,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1743.8% below average
S0011,Hyderabad,South,C,Near Schools,SKU00303,Beverages,Evian,Premium,180.0,40,24300.0,1194.58,1934.19,-23105.42,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1934.2% below average
S0079,Pune,West,C,Near Schools,SKU00320,Beverages,Monster Energy,Premium,195.0,45,24570.0,1267.29,1838.79,-23302.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1838.8% below average
S0111,Patna,East,C,Near Schools,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,24375.0,1040.22,2243.26,-23334.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2243.3% below average
S0049,Chennai,South,C,Near Schools,SKU00313,Beverages,Voss,Premium,187.5,40,24750.0,1238.6,1898.22,-23511.4,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1898.2% below average
S0011,Hyderabad,South,C,Near Schools,SKU00318,Beverages,Red Bull,Premium,175.0,45,24675.0,1134.62,2074.73,-23540.38,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2074.7% below average
S0023,Pune,West,C,Near Schools,SKU00317,Beverages,Red Bull,Premium,170.95,45,24787.75,1148.72,2057.85,-23639.03,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2057.9% below average
S0111,Patna,East,C,Near Schools,SKU00321,Beverages,Monster Energy,Premium,202.95,45,24962.85,1314.26,1799.39,-23648.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1799.4% below average
S0091,Mumbai,West,C,Near Schools,SKU00307,Beverages,Perrier,Premium,175.0,40,24850.0,1137.5,2084.62,-23712.5,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2084.6% below average
S0011,Hyderabad,South,C,Near Schools,SKU00350,Beverages,Naked Juice,Premium,254.0,40,25654.0,1700.01,1409.05,-23953.99,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1409.0% below average
S0023,Pune,West,C,Near Schools,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,25025.0,1040.22,2305.75,-23984.78,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2305.7% below average
S0119,Chandigarh,North,C,Near Schools,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,25200.0,1181.86,2032.23,-24018.14,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2032.2% below average
S0049,Chennai,South,C,Near Schools,SKU00322,Beverages,Rockstar,Premium,173.25,45,25294.5,1110.74,2177.26,-24183.76,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2177.3% below average
S0049,Chennai,South,C,Near Schools,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,25512.5,1040.22,2352.62,-24472.28,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2352.6% below average
S0051,Ahmedabad,West,C,Near Schools,SKU00319,Beverages,Monster Energy,Premium,173.25,45,25814.25,1133.9,2176.6,-24680.35,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 2176.6% below average
S0003,Ahmedabad,West,C,Near Schools,SKU00345,Beverages,Real Activ,Premium,210.0,40,26250.0,1377.83,1805.17,-24872.17,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1805.2% below average
S0003,Ahmedabad,West,C,Near Schools,SKU00349,Beverages,Minute Maid Pulpy,Premium,320.0,40,27840.0,2063.81,1248.96,-25776.19,GOOD,Performing well - maintain current stock,Key SKU for Cluster C - performing 1249.0% below average
